date,day,month,year,cases,deaths,countries
06/12/2020,6,12,2020,283,10,Finland
05/12/2020,5,12,2020,250,6,Finland
04/12/2020,4,12,2020,473,3,Finland
03/12/2020,3,12,2020,478,7,Finland
02/12/2020,2,12,2020,495,7,Finland
01/12/2020,1,12,2020,440,2,Finland
30/11/2020,30,11,2020,596,10,Finland
29/11/2020,29,11,2020,293,5,Finland
28/11/2020,28,11,2020,284,2,Finland
27/11/2020,27,11,2020,456,6,Finland
26/11/2020,26,11,2020,510,2,Finland
25/11/2020,25,11,2020,619,8,Finland
24/11/2020,24,11,2020,471,6,Finland
23/11/2020,23,11,2020,504,5,Finland
22/11/2020,22,11,2020,267,4,Finland
21/11/2020,21,11,2020,270,10,Finland
20/11/2020,20,11,2020,428,6,Finland
19/11/2020,19,11,2020,478,3,Finland
18/11/2020,18,11,2020,377,3,Finland
17/11/2020,17,11,2020,388,1,Finland
16/11/2020,16,11,2020,393,1,Finland
15/11/2020,15,11,2020,180,2,Finland
14/11/2020,14,11,2020,145,2,Finland
13/11/2020,13,11,2020,268,7,Finland
12/11/2020,12,11,2020,284,4,Finland
11/11/2020,11,11,2020,295,1,Finland
10/11/2020,10,11,2020,206,0,Finland
09/11/2020,9,11,2020,273,3,Finland
08/11/2020,8,11,2020,132,7,Finland
07/11/2020,7,11,2020,128,2,Finland
06/11/2020,6,11,2020,196,2,Finland
05/11/2020,5,11,2020,218,0,Finland
04/11/2020,4,11,2020,214,0,Finland
03/11/2020,3,11,2020,241,0,Finland
02/11/2020,2,11,2020,287,0,Finland
01/11/2020,1,11,2020,151,0,Finland
31/10/2020,31,10,2020,121,0,Finland
30/10/2020,30,10,2020,220,1,Finland
29/10/2020,29,10,2020,236,0,Finland
28/10/2020,28,10,2020,240,0,Finland
27/10/2020,27,10,2020,234,1,Finland
26/10/2020,26,10,2020,255,0,Finland
25/10/2020,25,10,2020,124,1,Finland
24/10/2020,24,10,2020,107,0,Finland
23/10/2020,23,10,2020,194,1,Finland
22/10/2020,22,10,2020,223,1,Finland
21/10/2020,21,10,2020,188,0,Finland
20/10/2020,20,10,2020,167,0,Finland
19/10/2020,19,10,2020,243,3,Finland
18/10/2020,18,10,2020,129,0,Finland
17/10/2020,17,10,2020,104,0,Finland
16/10/2020,16,10,2020,195,1,Finland
15/10/2020,15,10,2020,191,0,Finland
14/10/2020,14,10,2020,202,2,Finland
13/10/2020,13,10,2020,199,0,Finland
12/10/2020,12,10,2020,256,0,Finland
11/10/2020,11,10,2020,132,2,Finland
10/10/2020,10,10,2020,111,1,Finland
09/10/2020,9,10,2020,226,0,Finland
08/10/2020,8,10,2020,259,0,Finland
07/10/2020,7,10,2020,306,2,Finland
06/10/2020,6,10,2020,301,1,Finland
05/10/2020,5,10,2020,291,2,Finland
04/10/2020,4,10,2020,148,0,Finland
03/10/2020,3,10,2020,178,0,Finland
02/10/2020,2,10,2020,187,0,Finland
01/10/2020,1,10,2020,191,2,Finland
30/09/2020,30,9,2020,168,0,Finland
29/09/2020,29,9,2020,134,0,Finland
28/09/2020,28,9,2020,124,0,Finland
27/09/2020,27,9,2020,71,0,Finland
26/09/2020,26,9,2020,74,0,Finland
25/09/2020,25,9,2020,128,1,Finland
24/09/2020,24,9,2020,98,0,Finland
23/09/2020,23,9,2020,118,2,Finland
22/09/2020,22,9,2020,110,1,Finland
21/09/2020,21,9,2020,120,0,Finland
20/09/2020,20,9,2020,74,0,Finland
19/09/2020,19,9,2020,64,0,Finland
18/09/2020,18,9,2020,77,0,Finland
17/09/2020,17,9,2020,85,0,Finland
16/09/2020,16,9,2020,58,1,Finland
15/09/2020,15,9,2020,53,0,Finland
14/09/2020,14,9,2020,59,1,Finland
13/09/2020,13,9,2020,45,0,Finland
12/09/2020,12,9,2020,40,0,Finland
11/09/2020,11,9,2020,58,2,Finland
10/09/2020,10,9,2020,54,0,Finland
09/09/2020,9,9,2020,55,3,Finland
08/09/2020,8,9,2020,57,0,Finland
07/09/2020,7,9,2020,45,0,Finland
06/09/2020,6,9,2020,33,1,Finland
05/09/2020,5,9,2020,22,0,Finland
04/09/2020,4,9,2020,42,1,Finland
03/09/2020,3,9,2020,36,0,Finland
02/09/2020,2,9,2020,26,0,Finland
01/09/2020,1,9,2020,29,1,Finland
31/08/2020,31,8,2020,48,1,Finland
30/08/2020,30,8,2020,18,0,Finland
29/08/2020,29,8,2020,19,0,Finland
28/08/2020,28,8,2020,35,0,Finland
27/08/2020,27,8,2020,32,0,Finland
26/08/2020,26,8,2020,20,0,Finland
25/08/2020,25,8,2020,15,0,Finland
24/08/2020,24,8,2020,17,0,Finland
23/08/2020,23,8,2020,11,0,Finland
22/08/2020,22,8,2020,16,0,Finland
21/08/2020,21,8,2020,25,0,Finland
20/08/2020,20,8,2020,27,0,Finland
19/08/2020,19,8,2020,47,0,Finland
18/08/2020,18,8,2020,39,0,Finland
17/08/2020,17,8,2020,27,0,Finland
16/08/2020,16,8,2020,43,1,Finland
15/08/2020,15,8,2020,14,0,Finland
14/08/2020,14,8,2020,27,0,Finland
13/08/2020,13,8,2020,21,0,Finland
12/08/2020,12,8,2020,27,0,Finland
11/08/2020,11,8,2020,28,0,Finland
10/08/2020,10,8,2020,15,0,Finland
09/08/2020,9,8,2020,35,0,Finland
08/08/2020,8,8,2020,9,0,Finland
07/08/2020,7,8,2020,17,0,Finland
06/08/2020,6,8,2020,22,0,Finland
05/08/2020,5,8,2020,29,0,Finland
04/08/2020,4,8,2020,22,0,Finland
03/08/2020,3,8,2020,35,1,Finland
02/08/2020,2,8,2020,10,0,Finland
01/08/2020,1,8,2020,15,0,Finland
31/07/2020,31,7,2020,18,0,Finland
30/07/2020,30,7,2020,8,0,Finland
29/07/2020,29,7,2020,12,1,Finland
28/07/2020,28,7,2020,9,1,Finland
27/07/2020,27,7,2020,12,0,Finland
26/07/2020,26,7,2020,8,0,Finland
25/07/2020,25,7,2020,4,0,Finland
24/07/2020,24,7,2020,10,0,Finland
23/07/2020,23,7,2020,3,0,Finland
22/07/2020,22,7,2020,11,0,Finland
21/07/2020,21,7,2020,8,0,Finland
20/07/2020,20,7,2020,12,1,Finland
19/07/2020,19,7,2020,5,0,Finland
18/07/2020,18,7,2020,7,0,Finland
17/07/2020,17,7,2020,6,0,Finland
16/07/2020,16,7,2020,9,0,Finland
15/07/2020,15,7,2020,5,0,Finland
14/07/2020,14,7,2020,5,0,Finland
13/07/2020,13,7,2020,6,0,Finland
12/07/2020,12,7,2020,4,0,Finland
11/07/2020,11,7,2020,0,0,Finland
10/07/2020,10,7,2020,6,0,Finland
09/07/2020,9,7,2020,8,0,Finland
08/07/2020,8,7,2020,9,0,Finland
07/07/2020,7,7,2020,3,0,Finland
06/07/2020,6,7,2020,8,0,Finland
05/07/2020,5,7,2020,3,0,Finland
04/07/2020,4,7,2020,2,0,Finland
03/07/2020,3,7,2020,6,0,Finland
02/07/2020,2,7,2020,7,0,Finland
01/07/2020,1,7,2020,2,0,Finland
30/06/2020,30,6,2020,10,0,Finland
29/06/2020,29,6,2020,16,1,Finland
28/06/2020,28,6,2020,7,0,Finland
27/06/2020,27,6,2020,2,0,Finland
26/06/2020,26,6,2020,3,0,Finland
25/06/2020,25,6,2020,14,0,Finland
24/06/2020,24,6,2020,17,1,Finland
23/06/2020,23,6,2020,5,0,Finland
22/06/2020,22,6,2020,5,0,Finland
21/06/2020,21,6,2020,13,1,Finland
20/06/2020,20,6,2020,2,1,Finland
19/06/2020,19,6,2020,0,0,Finland
18/06/2020,18,6,2020,8,0,Finland
17/06/2020,17,6,2020,4,0,Finland
16/06/2020,16,6,2020,8,0,Finland
15/06/2020,15,6,2020,16,0,Finland
14/06/2020,14,6,2020,5,0,Finland
13/06/2020,13,6,2020,2,0,Finland
12/06/2020,12,6,2020,13,0,Finland
11/06/2020,11,6,2020,9,0,Finland
10/06/2020,10,6,2020,7,0,Finland
09/06/2020,9,6,2020,8,0,Finland
08/06/2020,8,6,2020,10,0,Finland
07/06/2020,7,6,2020,4,0,Finland
06/06/2020,6,6,2020,13,0,Finland
05/06/2020,5,6,2020,13,0,Finland
04/06/2020,4,6,2020,12,0,Finland
03/06/2020,3,6,2020,25,0,Finland
02/06/2020,2,6,2020,15,0,Finland
01/06/2020,1,6,2020,17,0,Finland
31/05/2020,31,5,2020,12,0,Finland
30/05/2020,30,5,2020,10,0,Finland
29/05/2020,29,5,2020,21,1,Finland
28/05/2020,28,5,2020,30,0,Finland
27/05/2020,27,5,2020,12,0,Finland
26/05/2020,26,5,2020,33,0,Finland
25/05/2020,25,5,2020,45,1,Finland
24/05/2020,24,5,2020,20,0,Finland
23/05/2020,23,5,2020,18,0,Finland
22/05/2020,22,5,2020,32,1,Finland
21/05/2020,21,5,2020,22,0,Finland
20/05/2020,20,5,2020,43,1,Finland
19/05/2020,19,5,2020,41,0,Finland
18/05/2020,18,5,2020,45,2,Finland
17/05/2020,17,5,2020,29,0,Finland
16/05/2020,16,5,2020,25,2,Finland
15/05/2020,15,5,2020,55,1,Finland
14/05/2020,14,5,2020,50,0,Finland
13/05/2020,13,5,2020,78,2,Finland
12/05/2020,12,5,2020,67,2,Finland
11/05/2020,11,5,2020,92,1,Finland
10/05/2020,10,5,2020,28,0,Finland
09/05/2020,9,5,2020,47,2,Finland
08/05/2020,8,5,2020,81,1,Finland
07/05/2020,7,5,2020,108,7,Finland
06/05/2020,6,5,2020,95,2,Finland
05/05/2020,5,5,2020,125,4,Finland
04/05/2020,4,5,2020,133,7,Finland
03/05/2020,3,5,2020,61,3,Finland
02/05/2020,2,5,2020,58,3,Finland
01/05/2020,1,5,2020,48,2,Finland
30/04/2020,30,4,2020,86,4,Finland
29/04/2020,29,4,2020,108,1,Finland
28/04/2020,28,4,2020,139,2,Finland
27/04/2020,27,4,2020,123,1,Finland
26/04/2020,26,4,2020,73,5,Finland
25/04/2020,25,4,2020,76,6,Finland
24/04/2020,24,4,2020,92,3,Finland
23/04/2020,23,4,2020,116,0,Finland
22/04/2020,22,4,2020,124,6,Finland
21/04/2020,21,4,2020,112,4,Finland
20/04/2020,20,4,2020,143,17,Finland
19/04/2020,19,4,2020,67,6,Finland
18/04/2020,18,4,2020,56,0,Finland
17/04/2020,17,4,2020,125,10,Finland
16/04/2020,16,4,2020,120,12,Finland
15/04/2020,15,4,2020,130,14,Finland
14/04/2020,14,4,2020,175,10,Finland
13/04/2020,13,4,2020,117,12,Finland
12/04/2020,12,4,2020,80,11,Finland
11/04/2020,11,4,2020,75,3,Finland
10/04/2020,10,4,2020,71,3,Finland
09/04/2020,9,4,2020,158,11,Finland
08/04/2020,8,4,2020,138,8,Finland
07/04/2020,7,4,2020,200,17,Finland
06/04/2020,6,4,2020,209,10,Finland
05/04/2020,5,4,2020,122,4,Finland
04/04/2020,4,4,2020,81,7,Finland
03/04/2020,3,4,2020,199,5,Finland
02/04/2020,2,4,2020,161,6,Finland
01/04/2020,1,4,2020,149,4,Finland
31/03/2020,31,3,2020,125,7,Finland
30/03/2020,30,3,2020,129,10,Finland
29/03/2020,29,3,2020,70,10,Finland
28/03/2020,28,3,2020,77,4,Finland
27/03/2020,27,3,2020,95,2,Finland
26/03/2020,26,3,2020,113,4,Finland
25/03/2020,25,3,2020,104,5,Finland
24/03/2020,24,3,2020,99,1,Finland
23/03/2020,23,3,2020,84,4,Finland
22/03/2020,22,3,2020,78,1,Finland
21/03/2020,21,3,2020,87,2,Finland
20/03/2020,20,3,2020,87,1,Finland
19/03/2020,19,3,2020,99,1,Finland
18/03/2020,18,3,2020,90,0,Finland
17/03/2020,17,3,2020,47,2,Finland
16/03/2020,16,3,2020,52,1,Finland
15/03/2020,15,3,2020,53,0,Finland
14/03/2020,14,3,2020,29,1,Finland
13/03/2020,13,3,2020,28,1,Finland
12/03/2020,12,3,2020,60,0,Finland
11/03/2020,11,3,2020,76,0,Finland
10/03/2020,10,3,2020,54,0,Finland
09/03/2020,9,3,2020,17,0,Finland
08/03/2020,8,3,2020,9,0,Finland
07/03/2020,7,3,2020,7,0,Finland
06/03/2020,6,3,2020,7,1,Finland
05/03/2020,5,3,2020,1,0,Finland
04/03/2020,4,3,2020,6,0,Finland
03/03/2020,3,3,2020,4,0,Finland
02/03/2020,2,3,2020,0,0,Finland
01/03/2020,1,3,2020,1,0,Finland
29/02/2020,29,2,2020,1,0,Finland
28/02/2020,28,2,2020,3,0,Finland
27/02/2020,27,2,2020,1,0,Finland
26/02/2020,26,2,2020,0,0,Finland
25/02/2020,25,2,2020,1,0,Finland
24/02/2020,24,2,2020,0,0,Finland
23/02/2020,23,2,2020,0,0,Finland
22/02/2020,22,2,2020,1,0,Finland
21/02/2020,21,2,2020,0,0,Finland
20/02/2020,20,2,2020,0,0,Finland
19/02/2020,19,2,2020,0,0,Finland
18/02/2020,18,2,2020,0,0,Finland
17/02/2020,17,2,2020,0,0,Finland
16/02/2020,16,2,2020,0,0,Finland
15/02/2020,15,2,2020,0,0,Finland
14/02/2020,14,2,2020,0,0,Finland
13/02/2020,13,2,2020,0,0,Finland
12/02/2020,12,2,2020,0,0,Finland
11/02/2020,11,2,2020,0,0,Finland
10/02/2020,10,2,2020,1,0,Finland
09/02/2020,9,2,2020,0,0,Finland
08/02/2020,8,2,2020,0,0,Finland
07/02/2020,7,2,2020,0,0,Finland
06/02/2020,6,2,2020,0,0,Finland
05/02/2020,5,2,2020,0,0,Finland
04/02/2020,4,2,2020,0,0,Finland
03/02/2020,3,2,2020,0,0,Finland
02/02/2020,2,2,2020,0,0,Finland
01/02/2020,1,2,2020,0,0,Finland
31/01/2020,31,1,2020,0,0,Finland
30/01/2020,30,1,2020,0,0,Finland
29/01/2020,29,1,2020,0,0,Finland
28/01/2020,28,1,2020,1,0,Finland
27/01/2020,27,1,2020,0,0,Finland
26/01/2020,26,1,2020,0,0,Finland
25/01/2020,25,1,2020,0,0,Finland
24/01/2020,24,1,2020,0,0,Finland
23/01/2020,23,1,2020,0,0,Finland
22/01/2020,22,1,2020,0,0,Finland
21/01/2020,21,1,2020,0,0,Finland
20/01/2020,20,1,2020,0,0,Finland
19/01/2020,19,1,2020,0,0,Finland
18/01/2020,18,1,2020,0,0,Finland
17/01/2020,17,1,2020,0,0,Finland
16/01/2020,16,1,2020,0,0,Finland
15/01/2020,15,1,2020,0,0,Finland
14/01/2020,14,1,2020,0,0,Finland
13/01/2020,13,1,2020,0,0,Finland
12/01/2020,12,1,2020,0,0,Finland
11/01/2020,11,1,2020,0,0,Finland
10/01/2020,10,1,2020,0,0,Finland
09/01/2020,9,1,2020,0,0,Finland
08/01/2020,8,1,2020,0,0,Finland
07/01/2020,7,1,2020,0,0,Finland
06/01/2020,6,1,2020,0,0,Finland
05/01/2020,5,1,2020,0,0,Finland
04/01/2020,4,1,2020,0,0,Finland
03/01/2020,3,1,2020,0,0,Finland
02/01/2020,2,1,2020,0,0,Finland
01/01/2020,1,1,2020,1,0,Finland
23/03/2022,23,3,2022,0,0,Iceland
22/03/2022,22,3,2022,1533,2,Iceland
21/03/2022,21,3,2022,2990,0,Iceland
20/03/2022,20,3,2022,0,0,Iceland
19/03/2022,19,3,2022,0,0,Iceland
18/03/2022,18,3,2022,1548,0,Iceland
17/03/2022,17,3,2022,1879,4,Iceland
16/03/2022,16,3,2022,2080,4,Iceland
15/03/2022,15,3,2022,2361,2,Iceland
14/03/2022,14,3,2022,4405,2,Iceland
13/03/2022,13,3,2022,0,0,Iceland
12/03/2022,12,3,2022,0,0,Iceland
11/03/2022,11,3,2022,2656,2,Iceland
10/03/2022,10,3,2022,8726,6,Iceland
08/03/2022,8,3,2022,0,0,Iceland
07/03/2022,7,3,2022,6222,3,Iceland
06/03/2022,6,3,2022,0,0,Iceland
05/03/2022,5,3,2022,0,0,Iceland
04/03/2022,4,3,2022,2648,0,Iceland
03/03/2022,3,3,2022,2534,7,Iceland
02/03/2022,2,3,2022,2536,,Iceland
01/03/2022,1,3,2022,3367,,Iceland
28/02/2022,28,2,2022,6471,,Iceland
27/02/2022,27,2,2022,0,,Iceland
26/02/2022,26,2,2022,0,,Iceland
25/02/2022,25,2,2022,5132,0,Iceland
24/02/2022,24,2,2022,3000,1,Iceland
23/02/2022,23,2,2022,3147,−1,Iceland
22/02/2022,22,2,2022,2600,3,Iceland
21/02/2022,21,2,2022,7408,0,Iceland
20/02/2022,20,2,2022,0,0,Iceland
19/02/2022,19,2,2022,0,0,Iceland
18/02/2022,18,2,2022,2322,0,Iceland
17/02/2022,17,2,2022,13784,4,Iceland
14/02/2022,14,2,2022,0,0,Iceland
13/02/2022,13,2,2022,0,0,Iceland
12/02/2022,12,2,2022,0,0,Iceland
11/02/2022,11,2,2022,2038,2,Iceland
10/02/2022,10,2,2022,1961,2,Iceland
09/02/2022,9,2,2022,2470,0,Iceland
08/02/2022,8,2,2022,1310,0,Iceland
07/02/2022,7,2,2022,4671,1,Iceland
06/02/2022,6,2,2022,0,0,Iceland
05/02/2022,5,2,2022,0,0,Iceland
04/02/2022,4,2,2022,1394,2,Iceland
03/02/2022,3,2,2022,1415,0,Iceland
02/02/2022,2,2,2022,1544,1,Iceland
01/02/2022,1,2,2022,1504,0,Iceland
31/01/2022,31,1,2022,3187,0,Iceland
28/01/2022,28,1,2022,1298,0,Iceland
27/01/2022,27,1,2022,1451,1,Iceland
26/01/2022,26,1,2022,1641,0,Iceland
25/01/2022,25,1,2022,1687,1,Iceland
24/01/2022,24,1,2022,3830,,Iceland
23/01/2022,23,1,2022,0,,Iceland
22/01/2022,22,1,2022,0,,Iceland
21/01/2022,21,1,2022,1458,,Iceland
20/01/2022,20,1,2022,1586,,Iceland
19/01/2022,19,1,2022,1563,,Iceland
18/01/2022,18,1,2022,1490,0,Iceland
17/01/2022,17,1,2022,3508,1,Iceland
16/01/2022,16,1,2022,0,,Iceland
15/01/2022,15,1,2022,0,,Iceland
14/01/2022,14,1,2022,1206,2,Iceland
13/01/2022,13,1,2022,3731,0,Iceland
12/01/2022,12,1,2022,0,0,Iceland
11/01/2022,11,1,2022,0,0,Iceland
10/01/2022,10,1,2022,3590,2,Iceland
09/01/2022,9,1,2022,0,,Iceland
08/01/2022,8,1,2022,0,,Iceland
07/01/2022,7,1,2022,1208,0,Iceland
06/01/2022,6,1,2022,1338,1,Iceland
05/01/2022,5,1,2022,1361,0,Iceland
04/01/2022,4,1,2022,1470,1,Iceland
03/01/2022,3,1,2022,4011,0,Iceland
02/01/2022,2,1,2022,0,0,Iceland
01/01/2022,1,1,2022,0,,Iceland
31/12/2021,31,12,2021,0,,Iceland
30/12/2021,30,12,2021,1745,,Iceland
29/12/2021,29,12,2021,0,,Iceland
28/12/2021,28,12,2021,974,,Iceland
27/12/2021,27,12,2021,2253,,Iceland
26/12/2021,26,12,2021,0,,Iceland
25/12/2021,25,12,2021,0,,Iceland
24/12/2021,24,12,2021,0,,Iceland
23/12/2021,23,12,2021,500,,Iceland
22/12/2021,22,12,2021,697,,Iceland
21/12/2021,21,12,2021,0,0,Iceland
20/12/2021,20,12,2021,237,1,Iceland
19/12/2021,19,12,2021,421,0,Iceland
18/12/2021,18,12,2021,0,0,Iceland
17/12/2021,17,12,2021,188,0,Iceland
16/12/2021,16,12,2021,183,0,Iceland
15/12/2021,15,12,2021,153,0,Iceland
14/12/2021,14,12,2021,161,0,Iceland
13/12/2021,13,12,2021,388,1,Iceland
12/12/2021,12,12,2021,0,0,Iceland
11/12/2021,11,12,2021,0,0,Iceland
10/12/2021,10,12,2021,107,0,Iceland
09/12/2021,9,12,2021,156,0,Iceland
08/12/2021,8,12,2021,131,0,Iceland
07/12/2021,7,12,2021,123,0,Iceland
06/12/2021,6,12,2021,309,0,Iceland
05/12/2021,5,12,2021,0,0,Iceland
04/12/2021,4,12,2021,0,0,Iceland
03/12/2021,3,12,2021,135,0,Iceland
02/12/2021,2,12,2021,143,0,Iceland
01/12/2021,1,12,2021,161,0,Iceland
30/11/2021,30,11,2021,124,0,Iceland
29/11/2021,29,11,2021,324,0,Iceland
25/11/2021,25,11,2021,152,0,Iceland
24/11/2021,24,11,2021,142,0,Iceland
23/11/2021,23,11,2021,150,1,Iceland
22/11/2021,22,11,2021,202,0,Iceland
21/11/2021,21,11,2021,365,0,Iceland
18/11/2021,18,11,2021,192,0,Iceland
17/11/2021,17,11,2021,130,0,Iceland
16/11/2021,16,11,2021,145,0,Iceland
15/11/2021,15,11,2021,227,0,Iceland
14/11/2021,14,11,2021,420,0,Iceland
11/11/2021,11,11,2021,181,0,Iceland
10/11/2021,10,11,2021,205,0,Iceland
09/11/2021,9,11,2021,178,0,Iceland
08/11/2021,8,11,2021,186,0,Iceland
07/11/2021,7,11,2021,316,0,Iceland
04/11/2021,4,11,2021,168,0,Iceland
03/11/2021,3,11,2021,164,0,Iceland
02/11/2021,2,11,2021,94,0,Iceland
01/11/2021,1,11,2021,90,1,Iceland
31/10/2021,31,10,2021,326,0,Iceland
27/10/2021,27,10,2021,100,0,Iceland
26/10/2021,26,10,2021,77,0,Iceland
25/10/2021,25,10,2021,94,0,Iceland
24/10/2021,24,10,2021,243,0,Iceland
21/10/2021,21,10,2021,72,0,Iceland
20/10/2021,20,10,2021,52,0,Iceland
19/10/2021,19,10,2021,72,0,Iceland
18/10/2021,18,10,2021,89,0,Iceland
17/10/2021,17,10,2021,159,0,Iceland
14/10/2021,14,10,2021,65,0,Iceland
13/10/2021,13,10,2021,48,0,Iceland
12/10/2021,12,10,2021,55,0,Iceland
11/10/2021,11,10,2021,44,0,Iceland
10/10/2021,10,10,2021,96,0,Iceland
07/10/2021,7,10,2021,55,0,Iceland
06/10/2021,6,10,2021,57,0,Iceland
05/10/2021,5,10,2021,45,0,Iceland
04/10/2021,4,10,2021,−968,0,Iceland
03/10/2021,3,10,2021,1119,0,Iceland
30/09/2021,30,9,2021,38,0,Iceland
29/09/2021,29,9,2021,20,0,Iceland
28/09/2021,28,9,2021,21,0,Iceland
27/09/2021,27,9,2021,38,0,Iceland
26/09/2021,26,9,2021,90,0,Iceland
23/09/2021,23,9,2021,38,0,Iceland
22/09/2021,22,9,2021,36,0,Iceland
21/09/2021,21,9,2021,40,0,Iceland
20/09/2021,20,9,2021,47,0,Iceland
19/09/2021,19,9,2021,67,0,Iceland
16/09/2021,16,9,2021,27,0,Iceland
15/09/2021,15,9,2021,39,0,Iceland
14/09/2021,14,9,2021,31,0,Iceland
13/09/2021,13,9,2021,28,0,Iceland
12/09/2021,12,9,2021,32,0,Iceland
11/09/2021,11,9,2021,13,0,Iceland
10/09/2021,10,9,2021,35,0,Iceland
09/09/2021,9,9,2021,26,0,Iceland
08/09/2021,8,9,2021,0,0,Iceland
07/09/2021,7,9,2021,83,0,Iceland
06/09/2021,6,9,2021,27,0,Iceland
05/09/2021,5,9,2021,31,0,Iceland
04/09/2021,4,9,2021,22,0,Iceland
03/09/2021,3,9,2021,54,0,Iceland
02/09/2021,2,9,2021,44,0,Iceland
01/09/2021,1,9,2021,56,0,Iceland
31/08/2021,31,8,2021,67,0,Iceland
30/08/2021,30,8,2021,84,0,Iceland
29/08/2021,29,8,2021,47,0,Iceland
28/08/2021,28,8,2021,53,1,Iceland
27/08/2021,27,8,2021,91,0,Iceland
26/08/2021,26,8,2021,71,1,Iceland
25/08/2021,25,8,2021,102,1,Iceland
24/08/2021,24,8,2021,87,0,Iceland
23/08/2021,23,8,2021,77,0,Iceland
22/08/2021,22,8,2021,62,0,Iceland
21/08/2021,21,8,2021,0,0,Iceland
20/08/2021,20,8,2021,62,0,Iceland
19/08/2021,19,8,2021,137,0,Iceland
18/08/2021,18,8,2021,104,0,Iceland
17/08/2021,17,8,2021,130,0,Iceland
16/08/2021,16,8,2021,104,0,Iceland
15/08/2021,15,8,2021,56,0,Iceland
14/08/2021,14,8,2021,64,0,Iceland
13/08/2021,13,8,2021,82,0,Iceland
12/08/2021,12,8,2021,130,0,Iceland
11/08/2021,11,8,2021,120,0,Iceland
10/08/2021,10,8,2021,170,0,Iceland
09/08/2021,9,8,2021,56,0,Iceland
08/08/2021,8,8,2021,107,0,Iceland
07/08/2021,7,8,2021,55,0,Iceland
06/08/2021,6,8,2021,125,0,Iceland
05/08/2021,5,8,2021,105,0,Iceland
04/08/2021,4,8,2021,0,0,Iceland
03/08/2021,3,8,2021,275,0,Iceland
02/08/2021,2,8,2021,111,0,Iceland
01/08/2021,1,8,2021,71,0,Iceland
31/07/2021,31,7,2021,92,0,Iceland
30/07/2021,30,7,2021,158,0,Iceland
29/07/2021,29,7,2021,125,0,Iceland
28/07/2021,28,7,2021,131,0,Iceland
27/07/2021,27,7,2021,117,0,Iceland
26/07/2021,26,7,2021,124,0,Iceland
25/07/2021,25,7,2021,71,0,Iceland
24/07/2021,24,7,2021,85,0,Iceland
23/07/2021,23,7,2021,94,0,Iceland
22/07/2021,22,7,2021,87,0,Iceland
21/07/2021,21,7,2021,70,0,Iceland
20/07/2021,20,7,2021,65,0,Iceland
19/07/2021,19,7,2021,114,0,Iceland
14/07/2021,14,7,2021,43,0,Iceland
07/07/2021,7,7,2021,11,0,Iceland
04/07/2021,4,7,2021,10,0,Iceland
30/06/2021,30,6,2021,8,0,Iceland
27/06/2021,27,6,2021,9,0,Iceland
23/06/2021,23,6,2021,0,0,Iceland
20/06/2021,20,6,2021,10,0,Iceland
17/06/2021,17,6,2021,5,0,Iceland
14/06/2021,14,6,2021,1,0,Iceland
13/06/2021,13,6,2021,5,0,Iceland
10/06/2021,10,6,2021,0,0,Iceland
09/06/2021,9,6,2021,0,0,Iceland
08/06/2021,8,6,2021,4,0,Iceland
07/06/2021,7,6,2021,0,0,Iceland
06/06/2021,6,6,2021,8,0,Iceland
03/06/2021,3,6,2021,49,1,Iceland
18/05/2021,18,5,2021,6,0,Iceland
17/05/2021,17,5,2021,12,0,Iceland
13/05/2021,13,5,2021,11,0,Iceland
11/05/2021,11,5,2021,4,0,Iceland
10/05/2021,10,5,2021,3,0,Iceland
09/05/2021,9,5,2021,13,0,Iceland
06/05/2021,6,5,2021,6,0,Iceland
05/05/2021,5,5,2021,3,0,Iceland
04/05/2021,4,5,2021,6,0,Iceland
03/05/2021,3,5,2021,8,0,Iceland
02/05/2021,2,5,2021,11,0,Iceland
29/04/2021,29,4,2021,6,0,Iceland
28/04/2021,28,4,2021,10,0,Iceland
27/04/2021,27,4,2021,9,0,Iceland
26/04/2021,26,4,2021,18,0,Iceland
25/04/2021,25,4,2021,50,0,Iceland
21/04/2021,21,4,2021,17,0,Iceland
20/04/2021,20,4,2021,12,0,Iceland
19/04/2021,19,4,2021,21,0,Iceland
18/04/2021,18,4,2021,43,0,Iceland
15/04/2021,15,4,2021,7,0,Iceland
14/04/2021,14,4,2021,4,0,Iceland
13/04/2021,13,4,2021,1,0,Iceland
12/04/2021,12,4,2021,7,0,Iceland
11/04/2021,11,4,2021,9,0,Iceland
08/04/2021,8,4,2021,2,0,Iceland
07/04/2021,7,4,2021,5,0,Iceland
06/04/2021,6,4,2021,10,0,Iceland
05/04/2021,5,4,2021,16,0,Iceland
02/04/2021,2,4,2021,20,0,Iceland
30/03/2021,30,3,2021,11,0,Iceland
29/03/2021,29,3,2021,11,0,Iceland
28/03/2021,28,3,2021,20,0,Iceland
25/03/2021,25,3,2021,44,0,Iceland
21/03/2021,21,3,2021,22,0,Iceland
18/03/2021,18,3,2021,14,0,Iceland
14/03/2021,14,3,2021,14,0,Iceland
09/03/2021,9,3,2021,2,0,Iceland
08/03/2021,8,3,2021,3,0,Iceland
07/03/2021,7,3,2021,6,0,Iceland
03/03/2021,3,3,2021,0,0,Iceland
21/02/2021,21,2,2021,13,0,Iceland
18/02/2021,18,2,2021,1,0,Iceland
16/02/2021,16,2,2021,5,0,Iceland
15/02/2021,15,2,2021,0,0,Iceland
